X,Y,Z,EDA,HR,TEMP,id,datetime,label,anomaly_flag
93,-58,21,5.535137,88.61,30.97,3,18:44:00,0,0
-55,-22,69,5.908395,81.87,30.99,18,18:45:00,0,0
-35,43,9,5.860108,84.59,31.01,4,18:46:00,0,0
-100,4,53,6.036466,84.13,30.95,12,18:47:00,0,0
23,77,7,5.92907,84.35,31.18,12,18:48:00,0,0
68,63,-77,5.625414,85.16,31.03,1,18:49:00,0,0
31,94,37,5.599165,85.37,30.94,5,18:50:00,0,0
-84,-77,28,5.685924,83.17,30.87,5,18:51:00,0,0
2,66,61,6.023353,87.4,31.08,14,18:52:00,0,0
8,-10,-31,5.956598,84.88,30.97,11,18:53:00,0,0
-36,95,-71,5.830584,85.22,30.91,15,18:54:00,0,0
38,-85,56,5.707351,88.53,30.86,13,18:55:00,0,0
-20,39,-100,5.768787,85.24,30.97,8,18:56:00,0,0
-70,29,20,6.010859,88.13,30.96,4,18:57:00,0,0
3,-38,-86,5.953064,83.7,31.04,14,18:58:00,0,0
-46,-38,29,5.840253,83.85,31.02,8,18:59:00,0,0
89,-73,-76,6.242647,95.18,31.2,1,19:00:00,1,0
-11,23,-9,6.703495,91.69,31.22,15,19:01:00,1,0
-46,8,42,6.292491,94.04,31.25,2,19:02:00,1,0
-77,70,-74,6.495319,94.5,31.22,9,19:03:00,1,0
-56,55,83,6.311681,99.53,31.17,5,19:04:00,1,0
37,2,7,6.369562,94.01,31.1,8,19:05:00,1,0
77,-27,-99,6.35946,95.2,31.22,17,19:06:00,1,0
-30,-18,43,6.303933,94.58,31.21,1,19:07:00,1,0
-98,93,62,6.399686,96.38,31.26,5,19:08:00,1,0
-28,84,15,6.392586,92.28,31.14,14,19:09:00,1,0
-47,-52,-71,6.384524,94.91,31.28,3,19:10:00,1,0
54,15,51,6.497704,90.01,31.25,16,19:11:00,1,0
74,57,9,6.514514,91.76,31.12,10,19:12:00,1,0
-92,76,53,6.560342,98.06,31.14,17,19:13:00,1,0
19,69,-17,6.384823,92.87,31.18,7,19:14:00,1,0
-24,-58,-93,6.32669,94.97,31.17,6,19:15:00,1,0
52,-45,-18,6.389085,94.98,31.24,9,19:16:00,1,0
63,84,32,6.464513,94.66,31.16,17,19:17:00,1,0
97,5,-46,6.873711,96.82,31.31,9,19:18:00,1,0
64,-52,39,6.515219,89.21,31.3,5,19:19:00,1,0
-22,-51,80,6.292822,97.05,31.32,7,19:20:00,1,0
43,72,-20,6.446216,96.38,31.25,4,19:21:00,1,0
-74,95,24,6.526877,100.58,31.18,17,19:22:00,1,0
-79,-31,-82,6.461675,96.7,31.48,5,19:23:00,1,0
70,-97,-19,6.721327,89.65,31.21,15,19:24:00,1,0
-33,-33,79,6.512732,92.86,30.95,9,19:25:00,1,0
28,-45,-97,6.597133,96.02,31.15,17,19:26:00,1,0
76,-77,-57,6.164299,92.05,31.33,14,19:27:00,1,0
43,59,7,6.573899,94.69,31.15,10,19:28:00,1,0
64,43,-16,6.308584,97.34,31.21,13,19:29:00,1,0
-9,62,64,8.306513262288755,113.05938673620884,31.48,12,19:30:00,2,1
3,23,84,7.239335,105.09,31.54,17,19:31:00,2,0
73,-34,16,7.315805,101.38,31.52,14,19:32:00,2,0
27,-28,80,7.022304,102.78,31.43,7,19:33:00,2,0
-15,79,-4,6.818119,104.84,31.32,6,19:34:00,2,0
-45,-7,-61,6.742141,101.23,31.52,17,19:35:00,2,0
-39,81,89,7.015605,106.62,31.57,18,19:36:00,2,0
74,-28,59,7.180264,110.29,31.62,5,19:37:00,2,0
-19,-45,-2,7.195046,108.6,31.69,14,19:38:00,2,0
-68,-88,-71,7.061477,105.07,31.38,18,19:39:00,2,0
-96,60,-47,7.23593,113.88,31.39,16,19:40:00,2,0
94,24,-25,7.300932,102.28,31.36,18,19:41:00,2,0
24,-66,77,7.023759,89.88,31.27,15,19:42:00,2,0
-60,67,33,7.288016,103.58,31.52,1,19:43:00,2,0
67,19,-82,7.354703,101.49,31.38,8,19:44:00,2,0
-34,-15,-12,6.989418,108.36,31.45,3,19:45:00,2,0
-20,-44,53,6.734571,105.67,31.54,1,19:46:00,2,0
-19,-84,-57,7.295329,112.21,31.13,12,19:47:00,2,0
62,-32,97,7.083349,102.35,31.58,11,19:48:00,2,0
-67,20,82,7.310423,96.44,31.37,14,19:49:00,2,0
-2,89,61,7.326576,103.42,31.7,4,19:50:00,2,0
-4,25,19,9.112387155381544,114.9799795557395,31.48,2,19:51:00,2,1
-6,-71,-2,7.256752,99.45,31.56,15,19:52:00,2,0
-63,-84,-27,7.300661,101.44,31.35,1,19:53:00,2,0
-5,-47,-70,7.468689,97.69,31.47,1,19:54:00,2,0
-66,-52,-20,7.188574,102.09,31.5,2,19:55:00,2,0
61,67,34,7.105887,103.36,31.36,8,19:56:00,2,0
89,42,-99,6.790205,105.53,31.55,11,19:57:00,2,0
-80,-8,-12,7.129116,102.91,31.3,17,19:58:00,2,0
-53,-50,-90,7.178264,102.3,31.76,14,19:59:00,2,0
22,69,-15,6.66904,94.08,31.07,12,20:00:00,1,0
87,20,48,6.555191,100.65,31.13,17,20:01:00,1,0
29,30,70,6.41139,90.08,31.12,10,20:02:00,1,0
24,-16,-43,6.534745,92.31,31.21,2,20:03:00,1,0
-80,-80,16,6.671846,96.13,31.26,14,20:04:00,1,0
79,-36,-49,6.371472,93.8,31.22,5,20:05:00,1,0
74,-91,48,6.439353,97.98,31.19,4,20:06:00,1,0
-31,13,-57,6.578459,96.88,31.21,8,20:07:00,1,0
-75,46,-99,6.342334,97.98,31.3,4,20:08:00,1,0
56,-37,-21,6.307277,93.84,31.08,13,20:09:00,1,0
66,31,-9,6.514878,98.2,31.11,12,20:10:00,1,0
78,56,-16,6.338003,91.91,31.13,4,20:11:00,1,0
77,89,32,6.426578,95.86,31.32,15,20:12:00,1,0
62,40,-57,6.324813,90.76,31.39,15,20:13:00,1,0
36,-63,40,6.000027,93.11,31.05,5,20:14:00,1,0
47,-73,-80,6.432585,96.34,31.15,11,20:15:00,1,0
33,42,42,6.362317,94.38,31.08,16,20:16:00,1,0
25,53,25,6.255036,94.75,31.05,7,20:17:00,1,0
19,81,26,6.294908,95.63,31.28,7,20:18:00,1,0
-79,-46,58,6.513065,97.85,31.14,10,20:19:00,1,0
17,-56,-82,6.384024,97.54,31.11,8,20:20:00,1,0
-23,25,88,6.734213,91.87,31.21,12,20:21:00,1,0
13,-1,50,6.353574,92.6,31.25,8,20:22:00,1,0
66,-29,-9,6.259243,97.64,31.11,1,20:23:00,1,0
78,43,38,6.415009,97.65,31.12,14,20:24:00,1,0
-39,-82,56,6.728202,92.6,31.45,10,20:25:00,1,0
41,-42,9,6.453322,94.57,31.17,14,20:26:00,1,0
19,-25,72,6.467599,88.86,31.13,15,20:27:00,1,0
40,-8,-34,6.500934,95.52,31.37,13,20:28:00,1,0
-13,56,61,6.419746,96.7,31.2,11,20:29:00,1,0
-13,3,-76,5.636174,87.82,31.12,16,20:30:00,0,0
-16,-42,93,5.714982,82.55,31.07,3,20:31:00,0,0
17,18,35,5.867164,88.16,30.9,7,20:32:00,0,0
-76,-59,-54,5.875898,82.18,30.91,18,20:33:00,0,0
65,-96,-94,5.692167,87.01,31.11,13,20:34:00,0,0
15,59,28,5.723945,82.66,31.07,14,20:35:00,0,0
15,78,96,5.776449,84.06,31.06,8,20:36:00,0,0
-31,-80,88,5.834293,83.03,30.92,14,20:37:00,0,0
69,79,-20,5.863866,83.25,31.09,8,20:38:00,0,0
65,66,97,5.801017,87.07,30.89,13,20:39:00,0,0
21,-24,-57,5.683833,85.7,31.09,15,20:40:00,0,0
-39,70,46,5.749976,85.4,30.79,17,20:41:00,0,0
37,4,-41,5.766896,81.97,30.79,1,20:42:00,0,0
-43,-63,-95,5.690249,82.92,31.14,10,20:43:00,0,0
78,73,-34,5.835285,86.26,31.11,3,20:44:00,0,0
76,71,12,5.979247,83.18,31.07,9,20:45:00,0,0
-36,-27,-54,5.898513,85.63,31.02,14,20:46:00,0,0
-98,86,-22,5.641888,85.5,31.09,11,20:47:00,0,0
83,-24,-58,5.790372,86.31,30.85,18,20:48:00,0,0
89,6,-95,5.878092,84.16,31.02,16,20:49:00,0,0
27,-6,-63,5.646886,82.94,30.99,12,20:50:00,0,0
-41,25,-44,5.729292,83.77,31.08,13,20:51:00,0,0
-42,12,-16,5.709965,85.26,31.04,12,20:52:00,0,0
-62,-38,29,5.821018,83.22,31.1,16,20:53:00,0,0
-97,-96,-55,5.725704,88.13,31.25,11,20:54:00,0,0
7,-42,-68,5.756792,86.98,30.89,15,20:55:00,0,0
25,-50,17,5.716071,84.09,30.9,9,20:56:00,0,0
20,-20,29,5.861355,85.31,31.17,4,20:57:00,0,0
-99,-94,-80,5.758983,82.85,30.89,3,20:58:00,0,0
-69,-48,-32,5.626716,84.7,31.05,6,20:59:00,0,0
-4,-26,59,5.772367,85.49,31.17,8,21:00:00,0,0
-81,92,48,5.791368,89.15,31.06,7,21:01:00,0,0
-41,97,86,6.094898,82.06,30.98,5,21:02:00,0,0
92,-75,87,5.859913,86.09,30.98,18,21:03:00,0,0
66,82,-46,5.764576,83.04,31.09,10,21:04:00,0,0
-33,89,-92,5.857685,85.42,31.12,7,21:05:00,0,0
50,-44,-44,5.574471,84.35,30.88,15,21:06:00,0,0
-82,33,78,5.718568,86.02,31.04,7,21:07:00,0,0
85,-90,61,5.775494,81.88,30.85,6,21:08:00,0,0
39,-92,40,5.653118,87.75,30.88,1,21:09:00,0,0
-7,50,59,5.812006,86.72,30.97,8,21:10:00,0,0
-16,-10,52,5.910002,82.13,31.09,1,21:11:00,0,0
-21,-94,-32,5.792911,85.93,31.01,8,21:12:00,0,0
-86,95,-14,5.886,84.32,30.91,3,21:13:00,0,0
1,14,36,8.041265970292672,95.18024488743336,31.16,18,21:14:00,0,0
-23,-39,62,5.683367,82.67,30.94,8,21:15:00,0,0
-17,-60,81,5.765171,82.73,31.06,17,21:16:00,0,0
36,83,50,5.687876,84.72,30.85,2,21:17:00,0,0
-94,-35,89,5.84887,85.49,31.01,12,21:18:00,0,0
79,86,98,5.778892,82.98,31.02,8,21:19:00,0,0
37,-17,93,5.821402,83.99,30.92,1,21:20:00,0,0
-5,-83,-23,5.647816,85.88,30.93,13,21:21:00,0,0
-36,-54,17,5.735247,86.18,30.87,4,21:22:00,0,0
-8,1,12,6.015916,85.79,31.01,3,21:23:00,0,0
78,14,85,5.836278,87.7,30.92,10,21:24:00,0,0
-56,75,7,5.798854,85.64,31.0,17,21:25:00,0,0
59,-1,15,5.930545,88.26,30.92,4,21:26:00,0,0
57,-31,74,6.055149,84.85,31.21,2,21:27:00,0,0
-44,10,41,5.717966,87.08,30.97,15,21:28:00,0,0
52,-23,-99,5.796058,85.77,31.01,18,21:29:00,0,0
-20,86,-35,6.351416,93.55,31.23,9,21:30:00,1,0
-95,31,-92,6.437861,96.46,31.36,5,21:31:00,1,0
-65,-25,4,6.378041,94.01,31.07,13,21:32:00,1,0
-95,64,-65,6.345946,96.06,31.13,16,21:33:00,1,0
-26,6,-82,6.467331,95.06,30.97,7,21:34:00,1,0
25,26,45,6.475541,97.9,31.31,18,21:35:00,1,0
-19,51,-24,6.210201,92.91,31.18,8,21:36:00,1,0
66,-80,64,6.526231,96.89,31.12,2,21:37:00,1,0
-61,38,41,6.627782,92.8,31.35,2,21:38:00,1,0
45,-7,-22,6.477186,92.79,31.14,1,21:39:00,1,0
-58,-80,-53,6.386515,94.48,31.07,2,21:40:00,1,0
9,82,-15,6.305643,97.74,31.22,18,21:41:00,1,0
-6,-6,-60,6.338784,92.7,31.06,9,21:42:00,1,0
-48,-40,60,6.676577,93.32,30.99,13,21:43:00,1,0
7,35,-37,6.45747,98.37,31.27,11,21:44:00,1,0
74,76,-16,6.216907,94.66,31.22,4,21:45:00,1,0
85,71,95,6.369734,92.34,31.22,17,21:46:00,1,0
-96,-4,85,6.196784,93.96,31.35,14,21:47:00,1,0
-22,-85,25,6.418883,95.55,31.23,18,21:48:00,1,0
-58,-22,-80,6.280743,96.83,31.18,8,21:49:00,1,0
3,8,74,6.196655,94.89,31.06,4,21:50:00,1,0
-39,-5,-44,6.388914,96.88,31.22,10,21:51:00,1,0
67,-64,-44,6.236246,95.36,31.22,5,21:52:00,1,0
-11,32,32,6.538468,99.29,31.18,6,21:53:00,1,0
-80,-50,-22,6.425026,94.38,31.36,4,21:54:00,1,0
-43,-81,67,6.231171,95.02,31.17,5,21:55:00,1,0
-3,84,-87,6.242107,97.68,31.09,16,21:56:00,1,0
-37,-17,-28,6.440335,94.2,31.19,2,21:57:00,1,0
-68,-80,-6,6.367636,98.05,31.08,7,21:58:00,1,0
60,7,-68,6.305092,98.23,31.13,17,21:59:00,1,0
74,-18,-81,7.259985,104.86,31.4,11,22:00:00,2,0
-85,-74,-56,7.260372,115.04,31.49,5,22:01:00,2,0
-87,2,76,7.152387,108.29,31.33,14,22:02:00,2,0
-77,11,-60,7.07148,103.17,31.63,4,22:03:00,2,0
90,-86,-83,7.083891,109.26,31.29,14,22:04:00,2,0
-67,-15,-45,6.849689,107.4,31.67,16,22:05:00,2,0
-19,73,12,7.032023,104.43,31.7,8,22:06:00,2,0
83,-59,69,7.085429,101.08,31.56,18,22:07:00,2,0
5,96,-74,8.522866765638497,114.27435296666205,31.43,17,22:08:00,2,1
85,21,84,6.923368,103.64,31.18,6,22:09:00,2,0
-65,69,49,7.105898,111.23,31.53,11,22:10:00,2,0
49,-20,90,6.954668,103.36,31.3,11,22:11:00,2,0
23,-85,2,7.177973,108.78,31.64,18,22:12:00,2,0
12,20,-83,7.416189,104.47,31.24,6,22:13:00,2,0
-2,20,52,6.727375,102.96,31.78,9,22:14:00,2,0
55,-99,-36,7.03494,96.49,31.65,5,22:15:00,2,0
-39,92,18,7.140423,105.03,31.57,14,22:16:00,2,0
38,-53,0,7.175983,113.0,31.41,18,22:17:00,2,0
-33,96,33,7.311019,107.66,31.24,15,22:18:00,2,0
8,-37,-47,7.085808,104.21,31.81,17,22:19:00,2,0
92,25,-41,7.095394,113.57,31.55,1,22:20:00,2,0
70,98,98,7.402344,101.48,31.24,14,22:21:00,2,0
-36,-24,-37,6.782014,103.52,31.4,7,22:22:00,2,0
53,-57,-25,7.210274,104.08,31.64,13,22:23:00,2,0
-48,60,30,7.282191,106.62,31.4,4,22:24:00,2,0
-15,-18,55,7.164538,103.34,31.48,2,22:25:00,2,0
77,-79,-11,7.32488,106.89,31.37,3,22:26:00,2,0
-22,31,-64,7.045535,104.2,31.05,9,22:27:00,2,0
-47,32,90,6.963343,107.62,31.38,15,22:28:00,2,0
-35,-56,-30,7.164204,98.43,31.69,9,22:29:00,2,0
-66,-20,80,6.361639,102.11,31.23,6,22:30:00,1,0
-84,26,-30,6.28696,91.09,31.28,2,22:31:00,1,0
-84,59,-3,6.465902,95.0,31.2,16,22:32:00,1,0
94,-30,72,6.251093,91.92,31.25,11,22:33:00,1,0
23,-14,50,6.404549,95.95,31.32,6,22:34:00,1,0
-11,-19,-80,6.517986,93.41,31.09,3,22:35:00,1,0
-31,-25,90,6.225164,95.13,31.36,15,22:36:00,1,0
40,-56,59,6.433993,94.54,31.06,10,22:37:00,1,0
23,69,36,6.368789,93.41,31.21,7,22:38:00,1,0
-45,85,45,6.320567,94.36,31.15,7,22:39:00,1,0
34,31,57,6.515219,87.46,31.15,5,22:40:00,1,0
-36,-49,-98,6.057563,89.29,31.19,13,22:41:00,1,0
35,48,20,6.324255,93.37,31.12,11,22:42:00,1,0
42,38,54,6.272787,96.76,31.17,15,22:43:00,1,0
-59,-96,75,6.140036,89.39,31.09,3,22:44:00,1,0
-64,24,-35,6.439696,96.46,31.14,3,22:45:00,1,0
-75,-54,-28,6.224151,92.3,31.19,3,22:46:00,1,0
-71,64,-98,6.319006,95.44,30.89,9,22:47:00,1,0
66,15,74,6.468492,102.41,31.2,7,22:48:00,1,0
2,46,33,6.237693,94.72,31.13,12,22:49:00,1,0
-1,-34,-100,6.131193,93.41,31.3,7,22:50:00,1,0
2,83,46,6.294353,90.55,31.31,6,22:51:00,1,0
98,50,-51,6.324683,98.89,31.24,17,22:52:00,1,0
-90,-4,-74,6.230837,94.78,31.22,3,22:53:00,1,0
38,-34,78,6.366316,97.66,31.17,11,22:54:00,1,0
-73,6,77,6.386395,89.63,31.22,4,22:55:00,1,0
62,-21,-43,6.27417,88.67,31.3,10,22:56:00,1,0
-99,10,45,6.49441,97.64,31.17,5,22:57:00,1,0
41,12,48,6.375764,92.62,31.21,16,22:58:00,1,0
23,-85,64,6.406424,92.83,31.09,15,22:59:00,1,0
-54,-76,77,5.868705,83.49,31.05,1,23:00:00,0,0
-98,-62,-97,5.81131,86.49,31.1,5,23:01:00,0,0
51,74,11,5.82626,86.18,30.84,2,23:02:00,0,0
52,96,56,5.728227,85.18,30.8,5,23:03:00,0,0
-50,25,45,5.931299,88.97,30.81,9,23:04:00,0,0
-54,-73,-65,5.803076,85.28,30.96,5,23:05:00,0,0
-55,-26,48,5.715269,88.44,31.01,3,23:06:00,0,0
-67,80,-42,5.890935,85.16,31.05,10,23:07:00,0,0
98,-65,35,5.764775,87.56,31.05,10,23:08:00,0,0
78,-78,28,5.732883,86.02,30.73,11,23:09:00,0,0
38,-4,52,5.663698,83.63,30.98,17,23:10:00,0,0
82,-22,-45,5.854308,85.54,30.84,12,23:11:00,0,0
-23,68,-22,5.795193,84.36,31.05,7,23:12:00,0,0
-84,16,3,5.769667,82.76,30.99,13,23:13:00,0,0
-27,-45,78,5.644996,85.66,31.01,4,23:14:00,0,0
-23,-68,-46,5.915051,85.83,31.14,18,23:15:00,0,0
48,49,82,5.805554,86.43,30.91,14,23:16:00,0,0
43,62,-96,5.957357,84.75,30.98,5,23:17:00,0,0
75,-79,-68,6.00573,85.93,30.97,5,23:18:00,0,0
63,13,-84,5.701462,83.31,31.02,13,23:19:00,0,0
-78,84,-50,5.704945,84.62,30.97,8,23:20:00,0,0
-76,48,22,5.813751,86.03,31.01,7,23:21:00,0,0
-94,-7,27,5.795395,84.14,30.98,17,23:22:00,0,0
-56,2,36,5.801762,87.48,31.14,13,23:23:00,0,0
10,30,-33,5.688613,87.36,30.99,5,23:24:00,0,0
-6,72,-72,5.891819,85.12,31.07,15,23:25:00,0,0
59,49,89,5.681323,89.13,30.98,3,23:26:00,0,0
15,84,99,5.897563,87.25,31.04,5,23:27:00,0,0
90,-53,59,5.685897,82.79,30.91,18,23:28:00,0,0
-71,20,10,5.718832,85.43,30.91,2,23:29:00,0,0
-15,60,7,5.834473,86.33,31.09,15,23:30:00,0,0
39,93,29,5.81102,85.37,30.96,6,23:31:00,0,0
-14,40,-44,5.789061,83.35,31.2,3,23:32:00,0,0
-40,84,-100,5.646932,88.02,31.01,11,23:33:00,0,0
-54,93,59,5.716992,83.69,31.08,6,23:34:00,0,0
6,27,-21,5.657152,85.19,30.99,8,23:35:00,0,0
6,85,16,5.630098,83.14,30.98,15,23:36:00,0,0
4,87,70,5.898615,88.27,31.08,3,23:37:00,0,0
33,-49,-82,5.877719,87.13,30.93,6,23:38:00,0,0
7,59,-36,5.921913,86.0,31.05,15,23:39:00,0,0
51,47,-15,5.788804,85.39,31.02,9,23:40:00,0,0
13,-100,-90,5.881144,84.21,30.89,9,23:41:00,0,0
-50,-84,2,5.682129,84.39,30.88,11,23:42:00,0,0
-76,44,9,5.870315,89.42,30.94,18,23:43:00,0,0
86,-59,89,6.026263,84.71,30.8,16,23:44:00,0,0
-66,35,10,5.697384,84.92,30.96,11,23:45:00,0,0
34,-46,82,5.877899,83.28,30.98,11,23:46:00,0,0
-76,-51,-29,5.647654,84.47,31.03,18,23:47:00,0,0
60,51,76,5.721037,81.89,31.13,5,23:48:00,0,0
-2,80,87,5.55481,81.44,30.89,18,23:49:00,0,0
-16,51,55,5.962478,83.38,31.01,14,23:50:00,0,0
62,-62,74,5.740118,86.27,30.99,7,23:51:00,0,0
91,84,-73,5.7433,80.73,30.98,2,23:52:00,0,0
47,41,50,5.946865,85.15,31.0,3,23:53:00,0,0
-82,-86,-100,5.712187,87.41,31.18,5,23:54:00,0,0
-15,-51,-81,5.891657,82.17,31.12,9,23:55:00,0,0
27,84,87,5.673716,84.19,30.97,7,23:56:00,0,0
-82,78,-88,5.706254,85.34,30.86,13,23:57:00,0,0
53,40,-82,5.689444,84.29,31.18,10,23:58:00,0,0
6,58,25,5.917982,84.97,30.87,8,23:59:00,0,0
75,67,-62,6.24218,93.85,31.2,3,00:00:00,1,0
94,89,14,6.499517,90.72,31.41,2,00:01:00,1,0
38,42,-11,6.278038,94.52,31.19,11,00:02:00,1,0
-10,-38,-80,6.401984,99.12,31.24,7,00:03:00,1,0
38,81,37,6.766133,100.34,31.29,16,00:04:00,1,0
18,-17,31,6.49871,95.9,31.48,3,00:05:00,1,0
67,12,-59,6.298548,90.9,31.22,13,00:06:00,1,0
-46,23,31,6.201498,91.7,31.26,6,00:07:00,1,0
-56,25,-5,6.337712,90.69,31.24,16,00:08:00,1,0
88,-75,-7,6.099764,94.29,31.19,8,00:09:00,1,0
7,47,-47,6.51158,94.01,31.22,9,00:10:00,1,0
-62,-23,-10,6.435474,95.68,31.17,2,00:11:00,1,0
51,43,-69,6.517363,91.59,31.17,3,00:12:00,1,0
43,-48,-97,6.287062,98.55,31.1,13,00:13:00,1,0
49,-57,71,6.241287,92.65,31.01,12,00:14:00,1,0
99,-77,18,7.957590351480821,105.91549125832202,31.17,3,00:15:00,1,0
-9,-14,-81,6.366318,97.11,31.08,1,00:16:00,1,0
-99,94,-59,6.413166,88.13,31.29,8,00:17:00,1,0
-46,35,-28,6.443808,95.4,31.15,2,00:18:00,1,0
-49,-64,-34,6.385811,97.68,31.23,2,00:19:00,1,0
12,-19,63,6.319068,90.5,31.25,3,00:20:00,1,0
38,-91,78,6.50135,97.71,31.13,10,00:21:00,1,0
-93,61,-60,6.42111,92.21,31.14,14,00:22:00,1,0
-24,70,-54,6.33394,87.71,31.21,18,00:23:00,1,0
91,72,-65,6.459407,95.19,31.54,9,00:24:00,1,0
55,79,-90,6.534825,98.27,31.05,1,00:25:00,1,0
74,2,-15,6.300535,93.04,31.11,8,00:26:00,1,0
-81,-23,51,6.236761,91.44,31.2,13,00:27:00,1,0
80,-92,94,6.497746,92.93,31.2,4,00:28:00,1,0
28,71,-26,6.603335,96.54,31.29,5,00:29:00,1,0
-47,-90,50,7.197362,109.05,31.33,1,00:30:00,2,0
95,-63,29,6.733163,105.64,31.38,13,00:31:00,2,0
75,73,-60,7.045147,96.82,31.44,6,00:32:00,2,0
71,-69,-52,7.346725,103.15,31.18,6,00:33:00,2,0
46,82,61,6.698189,113.24,31.59,9,00:34:00,2,0
-67,-55,64,7.299915,103.73,31.66,11,00:35:00,2,0
31,32,-31,7.069832,104.8,31.64,13,00:36:00,2,0
5,83,-19,7.101165,107.24,31.56,7,00:37:00,2,0
-71,16,25,7.090156,100.02,31.51,3,00:38:00,2,0
8,77,57,7.07416,104.88,31.7,18,00:39:00,2,0
-40,46,80,7.295683,108.98,31.51,8,00:40:00,2,0
-72,-94,99,7.115451,108.29,31.31,9,00:41:00,2,0
-25,74,-91,7.109473,104.4,31.48,18,00:42:00,2,0
72,-47,-58,7.200116,106.82,31.72,4,00:43:00,2,0
-85,-64,64,7.084638,105.44,31.47,7,00:44:00,2,0
13,-79,-58,7.082287,102.87,31.42,16,00:45:00,2,0
-21,30,43,7.178388,105.53,31.48,8,00:46:00,2,0
98,99,-53,6.849996,94.66,31.35,14,00:47:00,2,0
-14,77,-80,6.924174,103.2,31.3,13,00:48:00,2,0
42,77,28,6.997172,97.09,31.46,2,00:49:00,2,0
51,54,-80,7.345897,107.65,31.48,18,00:50:00,2,0
-7,62,66,7.266382,96.04,31.34,14,00:51:00,2,0
-23,-81,-51,6.836209,110.93,31.59,9,00:52:00,2,0
-61,-4,96,7.109592,104.1,31.64,7,00:53:00,2,0
-1,30,31,6.821714,102.07,31.56,6,00:54:00,2,0
-1,74,-41,6.870395,100.01,31.39,4,00:55:00,2,0
15,74,67,7.197615,102.78,31.38,9,00:56:00,2,0
98,-69,-22,7.252763,107.67,31.36,13,00:57:00,2,0
-85,19,-13,7.421583,108.91,31.2,14,00:58:00,2,0
93,-56,60,7.271344,105.36,31.37,18,00:59:00,2,0
32,-96,49,6.529622,98.31,31.22,2,01:00:00,1,0
42,8,56,6.251723,89.27,30.95,17,01:01:00,1,0
10,-34,-34,6.154228,95.99,31.12,2,01:02:00,1,0
-31,0,8,6.580418,92.75,31.13,1,01:03:00,1,0
18,-27,-35,6.196641,94.85,31.04,16,01:04:00,1,0
45,15,-64,6.563657,96.65,31.24,13,01:05:00,1,0
-58,54,8,6.474652,94.23,31.14,5,01:06:00,1,0
85,-81,-22,6.522669,95.52,31.22,1,01:07:00,1,0
-27,-64,33,6.351476,95.02,31.2,6,01:08:00,1,0
40,-88,22,6.199171,97.5,31.25,10,01:09:00,1,0
87,-15,-96,6.278473,97.37,31.27,2,01:10:00,1,0
-58,-66,-46,6.478092,94.44,31.32,15,01:11:00,1,0
-12,-16,38,6.560412,96.41,31.03,16,01:12:00,1,0
46,82,-85,6.378937,93.16,31.46,3,01:13:00,1,0
96,-13,-17,6.265815,90.65,31.32,5,01:14:00,1,0
-77,-19,53,6.2919,94.08,31.2,10,01:15:00,1,0
-45,-77,7,6.438426,95.33,31.12,12,01:16:00,1,0
9,-98,-85,6.316615,98.93,31.37,4,01:17:00,1,0
-57,7,93,6.650499,95.98,31.15,13,01:18:00,1,0
-36,-9,3,6.145588,91.43,31.14,6,01:19:00,1,0
2,71,65,6.318498,92.1,31.2,6,01:20:00,1,0
-21,-78,43,6.765562,94.36,31.16,4,01:21:00,1,0
92,-42,50,6.555766,99.52,31.23,5,01:22:00,1,0
-17,15,-88,6.296206,92.68,31.23,16,01:23:00,1,0
-61,73,34,6.431801,91.26,31.35,13,01:24:00,1,0
97,-34,-98,6.409153,98.87,31.33,3,01:25:00,1,0
-85,-89,1,6.415808,92.85,31.09,3,01:26:00,1,0
-30,96,-28,6.265544,95.66,31.17,15,01:27:00,1,0
-59,-4,59,6.591644,102.95,31.09,16,01:28:00,1,0
60,94,33,6.289085,95.38,31.28,17,01:29:00,1,0
-96,38,27,5.790425,83.33,30.96,10,01:30:00,0,0
-9,89,-41,8.276382771378689,98.11763469347348,30.81,13,01:31:00,0,0
52,95,69,5.997238,86.16,30.95,12,01:32:00,0,0
70,97,80,5.725875,85.02,30.94,3,01:33:00,0,0
87,-82,12,5.782523,84.62,31.01,14,01:34:00,0,0
-27,-69,52,5.799446,88.96,31.09,16,01:35:00,0,0
30,98,2,5.817499,82.57,30.9,11,01:36:00,0,0
-20,68,64,5.787288,84.3,30.89,18,01:37:00,0,0
-8,-72,-1,5.868933,82.76,31.12,15,01:38:00,0,0
-62,-69,76,5.764661,84.6,31.07,11,01:39:00,0,0
-37,-71,69,5.957972,84.51,30.97,6,01:40:00,0,0
9,33,-77,5.66041,83.5,31.1,14,01:41:00,0,0
78,65,-60,5.849509,83.86,30.88,12,01:42:00,0,0
-15,32,36,5.803029,84.03,31.24,13,01:43:00,0,0
-25,-97,-85,5.865746,80.99,31.03,11,01:44:00,0,0
-80,-75,62,5.666882,84.73,30.87,15,01:45:00,0,0
-97,40,-65,5.666457,88.82,31.13,15,01:46:00,0,0
-25,-32,88,5.804971,85.17,31.04,10,01:47:00,0,0
-13,40,-72,5.794662,81.82,31.03,13,01:48:00,0,0
-14,-27,-63,5.79423,86.11,31.12,5,01:49:00,0,0
-94,84,-46,5.93234,88.01,31.0,9,01:50:00,0,0
-21,-27,66,5.924916,84.98,31.12,2,01:51:00,0,0
75,-12,77,5.710059,85.37,31.19,10,01:52:00,0,0
